id,business_id
58278,yh65ZIZqeXFBI8EljOD-Gw
58279,z-SOUKCcTa2NgCDW7e9k_w
58280,1Qc0jpIuKj1WuU1Tng3LqA
58281,yDS1XXAx43eHuONEy0SS4g
58282,EpNzyRwVGrjOHhV23_fAiw
58283,pUp1DmCcx28qE71Kgn-QiA
58284,jNRqcOzZqMBQDf9rtEiMsg
58285,J0QQMuZkr7ee5ih1H19QsA
58286,AWEi8rtm7a-qQiLnqKEuMw
58287,dA1yIGRm-yO3oki0zd0j4w
58288,5QTmg9ybcp--kTmlCJrmbA
58289,sgdQexpC2kYaM8ny_CxpxA
58290,gh81r-SZodvcty5QDaLyhg
58291,EyqjDzYpJ6OpZ15BIoT2Uw
58292,pds8bhq4azIP28OhTiLsDQ
58293,VZhRxX3BzU09qK4UlXrN4g
58294,4UXA9y578vG94DIfoxLErQ
58295,BHTpjNMdeja_cg9pRnRBOA
58296,zlnwSB0I1O4kUrJWOiyVWA
58297,D5yLAET1cRsVEEGxtIeRmQ
58298,m3mLlSGV5_qS1LIwAHZdBQ
58299,NeGDlaBHYR7VXC4NCuI_3g
58300,cSaoPFiZUzaTgnxM91KgXg
58301,g3xvwZPyW95KThnc7tN79w
58302,97sLu41rcROKTwh6MIReOQ
58303,s6odWBZl_sb83a4_rjEMNg
58304,48NW11kZQxNVlAT4toHYHQ
58305,nufiQLxclpY-F7Cx38qgZg
58306,DJBqJaszqdZyvBn79fQzlg
58307,hDGYyMhYXGXfEZmFJgLqdA
58308,-DJNo-yFXyFzzE5OHy7nXA
58309,PVZ9n6t44RjAL1_DUqf7BA
58310,apQiHqR6V7qFWOfFXV1FuA
58311,o8aFtFrZcWp-twnIgdqwyQ
58312,tJmbBzXLtnq9ykpP09nsKA
58313,zw5m7_IDJM6SIw45e6_AkQ
58314,ZKKaP4Lx-dexf4T1aCsBKw
58315,0ezFLYoG8GWOD9tXpSyMYg
58316,ztiJMmnrsUasEKj7kYZA5A
58317,IBNx2iuJOryYzHpn5S96VQ
58318,uUYdSFS091ZrWbekp_YTiA
58319,Ctv39j8yPPN0MWSf9MEQOA
58320,VOobsFMsTyNAFH_1tKCUmA
58321,bgCuCTpf5TlUdolLshtjJA
58322,mUkkLhmjiQJ5VXZaDEGaLg
58323,422ajFSyytck5b5x63Umdg
58324,3xwv_lWddQZ2ms4I7uK53A
58325,kJmAc845uKH8Z6e1KFZXtA
58326,T-wSzKIQaWySTLJfPmmdiA
58327,szreY58d1Ag-XeiGYa6KNw
58328,jpT9XMzg-wAndhVnORrPew
58329,B2PpQEcGRGUa46_iO41NRw
58330,u3sivRH6c9Uqx_Ze9cr_kg
58331,OYLPlHQ0yqshtJHuCeIcUQ
58332,i5U52LyVUix6LNW-zblqXw
58333,WmYTH7lcDV-eikAlC2UXcQ
58334,PNby7mawC0ecfg-uEp0OVQ
58335,OxXMZfaRZc7SJnjMBkO1ww
58336,wu6SSj2rw9Cc9frUmexEng
58337,Mit3DmYWW2In1CFZCAY0jw
58338,gLqIICv5sHNIB27_vJd8mw
58339,rlVL-Q-fActNnxip07Z1kw
58340,rEOXGTMHrASYgZCAtpnrOQ
58341,oM5yQ4H5XJGoqEjJR9B1dA
58342,ayw971qfS9gR4jaO7c69sQ
58343,Qu3q0r-C4vC6yfVcetptLg
58344,QYzxoQ6VLsMe9nm2kjHUag
58345,lovB0BU8xmjnXkOznVcmDg
58346,azXvU8MUb4I6SkmPLpzjoA
58347,p-MSh95si_sDdih94gyKuw
58348,CQgXWdtFDfshGMVpWqE15A
58349,YC5nBPPvrl2qF1vhrPHFhQ
58350,VJ6FM3t7SnNdHnYRmtnxkg
58351,Mf3Zhk_HxXU5G2EDvPY0xA
58352,elTWSP3Dm4XVTz0psKcRyA
58353,CVkUg99NdwZUoQtCbfHrzA
58354,EJW0bbMyTGnmpALCer43AA
58355,WllnLf3kBK5lGyPoKWICXQ
58356,HawUhPqLSNUbxhL5m7pinA
58357,is_nIq93CDJj9LyXiDMGMQ
58358,7VgOHNhhXYVd-k2oOVmVlg
58359,jdYcYtelx5akXrVJ_kVCJQ
58360,geeWmd8T39C2_cbVjmsaCA
58361,W-hiQed5M778PKaFIdxLuQ
58362,xcPk025nNnnGHikw8QlWxA
58363,NaoRbCbuCwVjbmmV5ZzXiA
58364,PeE2ybJFM4kTbPtF4R0s0Q
58365,5sDsAaNj6B4lqkGpqj0LUg
58366,wiSstKfIiNgE7A7uyhwzLQ
58367,YiNkf4WpIwLjsJPmgUeCRQ
58368,N_6lpdW1jhAx1EVcHJPK5g
58369,GuoxUKwFBAZNiQ5vN5CNJQ
58370,Ti13BQrsdB3KqLYJapl7Eg
58371,BMrZbD9SNDCBpr8_aLyHqg
58372,IKOIffVmSTZj8HkJbY5D6w
58373,WQ0Hn0QaJZpygRyr3ALWSg
58374,OmpU9CQkkn2ZE13RxyRmlA
58375,ulr3YRJDkSJ36tEQrSgUng
58376,p0YY0zjE1xgqBtt8-FLBDA
58377,ce69k5JMl4pRF1i-hm9opA
58378,-49SvmoGFrpZj5jmT1n4Sg
58379,MDcatW36yY-g2EmefpNMIA
58380,7v0y0ugH4r0lLp7z4Z6bsg
58381,cpQa2HnBG4DkoZmlLA5Ysg
58382,V7nDOfxkRYxJsQZrqRaUnA
58383,sj9o5Vgl8dBm0RnwjhqCcA
58384,Pnlr71nQmNkx6iL4HkWMXA
58385,q-6MrQ0_AKrMN0K9rNmTfA
58386,TejtemosB9xICAU-s-auQQ
58387,4ZdRHmtb-9DETE0YJ9g4kw
58388,DpPwqmlUQyePAnRYcOtdyA
58389,dY7EYtiJTy6eU4I7Xw_rgg
58390,gEn52Xe8B-sOjPeG8a5QtA
58391,O2j1kVM3CGs59pa6Av9H3Q
58392,c97s-dquA9D56fYAwA-ngg
58393,xllyo5KDwC7AAmb1Anprdg
58394,wB8DrTjkI5z8WDeFOBNfog
58395,uzTxvR-vI0eW_6RdeV--MQ
58396,7SnYCKZqBtKI4DVpqo4dcA
58397,bkL4HRxcVR50qiZza_xrew
58398,QOlN-fE2YR4cC91dImHTdA
58399,Aa4b2OIBdYFmCF4SYvWqGQ
58400,hsc502QZOScnjIxRaiCSYQ
58401,DTGg9ECF88UqbVHxWSDuHw
58402,_vbXJl-NEbE6ph6Cq2-RzQ
58403,BSdDYndZON_xpgOjQACy0g
58404,-Sp5eq4qRzg_OtXqeb3Gcw
58405,E1L72b0UVTEqYZICZ9H1ew
58406,Ee-V8jWifZDvRyFrSW5LIw
58407,t5xOcXSHGfJPevy_gavrDA
58408,163uymSvRgEaVXBAFbuwsg
58409,5fADzooGB_B6aUctiasJlA
58410,fyW3d_wuHyPAuSP0rbazYw
58411,GhJ0L2bavp3FjOF9C9ghdA
58412,5fP-iRddxSzMG2yOuo1OEQ
58413,oOlovlkZGjswHocXJOYobQ
58414,YpaYRU8KPS6ceoDB4iKh2w
58415,F23zFNnWhIjh3EPx2vr-pw
58416,hqPnTWhhxLoDWt7mUQArUQ
58417,7VsbJgWL-agKNVgJRWYoXA
58418,HMIGjlxn4uYdKQf1Yx461g
58419,tarvIQNXuZecIEFay9TpVw
58420,H2-IBgi37Dx9JM1SNJqY4g
58421,6aClQOutEBgNxwVM2t_S9A
58422,AWhTcfA_llsBKFWBxwjLFg
58423,t81dbgfs0gNVflIRRP1XRA
58424,S2HrD4JYvv3HaRnDMdQlSw
58425,q2C_kxVitVdM7TByBefEfg
58426,UF372d-OfLrdXPlz4bxZJw
58427,VzBavobJDICQ5A6jSMt9cQ
58428,RnhLCG4N9MPy6ZRzq787Cg
58429,zZQ8Hu2c8hqsJ0Xti20HAw
58430,WQfIQ31vz1-3kY6jHHqXZA
58431,OJPfEZdSe20VF4pVaKzOFA
58432,dOsnD7qrpUIH8oiSPdmFSg
58433,oxzQkW38yRDxn-6oUB9QmA
58434,H3Tmgv94pbGvBIKZ4Rs9Cw
58435,DxrKbfbqaHPPrwhseSWuUw
58436,um2W1Gi4-zR7e17t5pZ_Pg
58437,H7qeCFA6yNjPFFTCJ_NY6A
58438,LI1Bnfn0jPjkDBqv-dfnRQ
58439,Y0SnppHca4xcITS1kl9R8g
58440,7Fqf5nkKkVhXn_DUrPWWEA
58441,XV6wKoNTk7dSmL2yHcgfrA
58442,cUq9_uo7b7WwSiNWhspDCA
58443,eBjBM0WpDnGmJ5STqsN8dA
58444,-FM4CxOg4XXmX_Ebky_SiQ
58445,c2CCbrD1BDlwT9z1UixCww
58446,RZ2dIPbM35CEmno-PhdnMQ
58447,47v8tz1tHLZJ0h5tTskC4g
58448,3P7gYfs7n6kbtDRqms8yGg
58449,cSg9-3x4BHfkbRxW8ps9-g
58450,rJSLcfePsO1pdNMnauXg8A
58451,wi9B4Bvax_tiZ4w_2v2SPQ
58452,wVrJOXjRrPKIfZbNnrl3ow
58453,ggbX6XyQ2LjiVnz2QFo6Sw
58454,cIJLAa7jOCV_CzbpHE6V2A
58455,AKaE3d2sX-BoWWmski0w_Q
58456,bBPrDU0lA1vgiQOlDhzuWw
58457,e7fAEuZ58SEOWB0Rw_4w2w
58458,DFPrBKIfN2dmvvQa68WVIQ
58459,wC2PxfnMDsJhxpz68fWXdA
58460,97KW6mkxTjuvAYThDUwiEQ
58461,4f_STpOTZkO4uEAj1qNHGA
58462,tvJd62YS1G2Cq1LT6VVN1Q
58463,8HBy0GWEnMAgSCzh6Puh8w
58464,OShS2upZXtPm9fUL-uAtxw
58465,lmyoCRg6l97EqPQTgvTpJw
58466,-3vApQP60bigh7FGBZCQng
58467,OH7EpZrKPnZwZDNKQ5S8iA
58468,aCjG0Y0ojoNzkUX6X-vJjQ
58469,eIPkt9wF1gwCSPCVnwlG2w
58470,gHMUdZqJFLTGO7Lw-3h35A
58471,yLyiBGYMbOvWXmhGR1UnTA
58472,IY9AzEYhM__jMNoMTf9c6Q
58473,WfEc--AG2O1f78q3RuERlw
58474,eQHk2EMRtkYZR6DH-xGQhA
58475,pFB9hh7_jwblyLKbzjS3fQ
58476,H9iwWUxscr1s8N_blCFORQ
58477,1h9475mRq8wyYOhm5tOqjg
58478,3X2pmXKqaMQ6xZjJHlKn8w
58479,-9QWlFM3KH0DBS1wiHZJXA
58480,wUvsUGMLVOpiRImL9Y7S4w
58481,lbaBn9vSJu62Z1mO2GwaKQ
58482,kR0CLIbeYYmtLEI2Qc8CfQ
58483,aCuW1RSdqVSrELBp3JaCKw
58484,rObTkrVHcy6fiQY1Y4_5qw
58485,254xxXQMlVa9Na8iwuugpQ
58486,ptEhxv7nZLLM4eDngNMHJA
58487,ZDdNEwBENLXBT3jjQD5STQ
58488,j0ex3PZ8SlwWdJYRF0BLhQ
58489,q_Ghxnu9EX7iWAuT_9yHcg
58490,kuPMJ4li2EOlY7pffpUjVg
58491,rktK3TM0ZZ3Ylxd5-vl9xg
58492,NBz-sk-pZ_aUsm6jd2EXfw
58493,dVWvLHc8BYuuw2obtUzNTQ
58494,mOT0loQqNKMcqtzyQhrVLw
58495,FwvK-Xyi11yDeYmqmL6uSw
58496,W7S93Y-A2w5hme8mXuwZUw
58497,AUgmziK-oyZqqlkFNx771g
58498,rRWAgAsFhtXbhy8GoSt-TQ
58499,3_8skuDJjiwCVvyOppJebw
58500,6ZhR8G9TQcDJgILtH0xd6w
58501,eIJugaQG58vky4Vs_wyQ_w
58502,Icuz8yS12Ozvd8OvI2xcnw
58503,cUhcvbcl6UQ96JTSvMKTVA
58504,FDl6xeAFB3FQMryR4T1u8A
58505,vImZzIboickNxypd28pBiQ
58506,n_tNQZ_dujYe-nI--IkQOQ
58507,L7RRriTC3H1_9cv_gCE3wQ
58508,nqcUHQHAmIjG-cu1Yo262A
58509,sL_JrM7Llw5arZh0-JxZ2g
58510,LD2EdAmSAV32NornQKtXHA
58511,WaHCrE9gQrVh0ANZ4kR7Lg
58512,EPSfcYcKpnsKSdck8mrpzw
58513,9ZGG0q8GZ3Mh-HzG0livdA
58514,LuJEswZ5kfOdHPCKrhpKHA
58515,NHMwsUP0l5dMmsqNjVSPEA
58516,Mdn16IEoRO1xvg36-ZhakA
58517,dx4XrgrK8VOEJ0cwvFewAA
58518,9LHB9IjKC74mgcD3op-h2A
58519,FD7gMovIYQmhdn23Iq91zQ
58520,7V_I4YRGEXZVSGrw3jDbDA
58521,_CatY2VC230AGI0cWzEmxQ
58522,w_9owGCa6bX9mQiSIsMwsA
58523,OoFYors2ShkBxBHayfFJAA
58524,QaorU7P3mzo3ottGnthgeg
58525,8XMrbikOColypHMqLsJoxA
58526,OSFLne37VrY__yzhGjx1xQ
58527,bob682_A7fb0NG92T__oeA
58528,eEVshVMh8o6NrtsFv1P0LA
58529,MkMJFrbt7EjyFrpO2y1nOQ
58530,_AfPllcCgaVGj3UhYJ670A
58531,xtjVt89UZe99NK2NTvsFXQ
58532,w3KNRp4pdDRHrJK4a76dPA
58533,Ar0fToVUt8Xk8xhN1XVfCQ
58534,REJIo5tSCx85ed7ReVHElw
58535,7KeAwV5jVU_wdR4oPpGZ6w
58536,jm_6bIhR_TuciFIk5rhR7g
58537,X8lkTEx6xVfdEcw4DTdJbg
58538,ekaEajbGvF3SMwnespdeaA
58539,yMpz1drhkXySohWbFpJEOQ
58540,2pXyVTEZ7NVfVihZIjVxCQ
58541,E3BKVZuedbh8p4J3WPYscQ
58542,1svywYT62htR_ZtwWpKByA
58543,PtpfpZYUWblgDtg5AOBVEQ
58544,UT70MlLiBbMlCKOJGMJZCw
58545,2LfbIS6K7jusVVgYYFtNIA
58546,sXaiyPC1fT6ESl-6t7eSXg
58547,apRNPv0H7C-xUSvxo8_BZw
58548,d1nD7knOKA5PzZK_HYG4JQ
58549,i8uaneoCO8Nd6FVa02PBLw
58550,oX4KhcBL_wyr6sJ5PRntTw
58551,wQNkpi9RvpuoiDB-CiHxog
58552,8QSbSiUH8_WEkEpvkHXtGA
58553,4_h1-dLDV6uIHlmdFRtQYg
58554,AByoH9ZvPRFl7snzovyj_g
58555,jwktmKwTvx2PedBLbC9OCQ
58556,dpMIBZ_9HVKs2ztTpNXjKw
58557,5pJbq5JaR-4ZTHRAtDqH5w
58558,F6QKd034er43iVEKdhfxxw
58559,QZo-0Hfe3NTsUOkFPaUgwQ
58560,vNvSB-z3rGgYA4DjFvyckQ
58561,sutJ3yQpdMjqgEVIv5XvOQ
58562,DA2CnBUO5uRlTVCwOKh5qw
58563,JGVcrMpcaK6Wk0SEJLMx7w
58564,N0tHzQ9RQ773B9YyEfQFzg
58565,qh6WdsT3NnJyqs2LB93vrQ
58566,zbVfCjygZ5W6Qj5cTVF51Q
58567,zfZvIjyu_hsnrnDcUZuBqQ
58568,oZXf53yjY7i-1tUHxSLayg
58569,6l775a-dpsuLl41yD6ZfBg
58570,6--Phd3PhfLWyrdz0tjm0A
58571,w5NKxEWXZnAbIT-FfBv0Bw
58572,nLM4Qz4C95PptDKc3BTn6A
58573,m1z_laebeBNJ5FBcU1hXEg
58574,zhzgU7zgBMT2WQE7MaHZzQ
58575,fY-RNK2Z46uJ8XxZ7Wzixg
58576,PzZbPM2V3z_i7qIZJXVZpQ
58577,9ggiKdqsyuY2pqVcbIQ-tA
58578,kkSYxSQD3xKKKSafETpMRw
58579,nzyWbORYOI8NYA7cLKeENA
58580,YwZKgE9qeVJp2ziQKcjREA
58581,HyFaFDR7sWRvtFqsYMEbyg
58582,qGTvLU3Q8CgtFJwBadw91w
58583,W-aDaCUUC5tMPj-ynFd23w
58584,cJwEovDtd2G_HcRZRRkYOQ
58585,zIOsk_X3bUTakbDcodGPMA
58586,097galLQxX-K6j0HJAUKyw
58587,mU-Hac9udz0s7pAIQ1L5BA
58588,H-hjBE2vrPaDi50MzVh4ag
58589,xay1MR3A6EPRcXTDcVXEDQ
58590,oqw60IDy9yAf8euM0C4eNg
58591,xJMD_g3LHNpLvvwMg8yvog
58592,IzLC3D1KEVQqATiI1foY7A
58593,du6iG-C5HUvesQAf-LlX2w
58594,ZEE16n5K5PvrubjSqTIxpg
58595,SWKjVbrlsrDibS-spyJCDQ
58596,XoYRjfl43dcBFTanwCuWJA
58597,jI2j4n1UgKL9gWZfNFq-SA
58598,Nj2ZFJxJUW0_gm9SDii8sg
58599,Y7PXw3YOGTvbIs_ebK_JGA
58600,pJzRO07Ofcj_8u1Vu6tv0g
58601,YZYYkj25DE62u2eCvJuY6w
58602,96zMUosnH4GqA0qPoEYQNg
58603,vpGb7tkCJ1kFYhns7bRnLA
58604,MKAb5tHHmTDjt50mA8EWJA
58605,ifZ_P8Mj7zVVKhNyKJAQwg
58606,B_OAEce_0rEn6rPpwtQu9w
58607,QqqEvUKvm2knSZL28hENKA
58608,IGXk1jUh-jauSkqtBiXhhw
58609,-kOUmMiIimNSBIDdFN0x-Q
58610,ECdN2iDRS9ZhGnR0C3rgUQ
58611,0F9zfns0Tk5q3XE6zTv19w
58612,Ob35wGjqkn6axmZbzOaHZg
58613,dHaml_FHbs_wSyl6vvKpxw
58614,OfUF725s1RaoaEOPY3hwZg
58615,Oe83t5T_B7fXEDpyqU1wYQ
58616,J_U_Cx2DiKH0t5Ue6KpcnA
58617,bHCG1tA5p8WKGXgEFxoW5A
58618,NIoFKuRJKAHjFsrioR8pLA
58619,48_SDBXTR2aaU220k3hxTg
58620,BQUyn-NDrIHI1Ke7C6tV2Q
58621,5J65PhaSFmOngOEQFYOVaw
58622,rtARLjaKNMjuvgokckJoHQ
58623,Ds8E5RPjm2UHUemXJVTs3w
58624,XhvipB9UUkXJ6iut_2v6nA
58625,DTv2J5HBWEdIm9NSwsiFbQ
58626,VTXE1OIWWE-IVFnMEsm39g
58627,aCLzLXET5kWDtbg7qw8rtQ
58628,1RUStfReoIm_8NzWXKSbCA
58629,b80SzFYXnTAFc7-Bs-rqsA
58630,r5NnhGWX0qjrWBvH-65gOA
58631,ObtgrcOWLmFEyejckJCkRA
58632,4jBFNwdm3tyPRHw2zeghDg
58633,k2uTLABewlt4O9nWqWQpyw
58634,wPQ01R13kkpWKGqLIwxTzA
58635,5sZeVVYEFSSAz78fC7QYGA
58636,Ippv_wErDDItMRwmu1de3g
58637,tMLxlEWVqPMIhZ8wPpIp5g
58638,MyyWY3sGfE6TLtl77C4pUA
58639,ccxPXzCiungnKGPjrUdw1Q
58640,QkFekIOE5nwtMd6Z-RmWRw
58641,N6nEWb17InzTeqBhPDKYlA
58642,0aEyGFvCot0SS93wnysXuw
58643,sB1_t1ps-qKkKpPxuIFDCA
58644,17BSWJSs7NMiqaK3d9Nd_A
58645,9xsmAMEYONhnraX_UfNNVA
58646,X56QPJwSU3TPbvfesuowlA
58647,RwVpD6LXC_gQ_2EGfBlXmw
58648,jcTP0pGBDsWXh-GvIXnkxw
58649,2cfEAFZZee8fq3Xx6yZ87w
58650,Od7puATxHgXdElnwZqn7hQ
58651,x-gJw4QmvEQBq4uraXyBnA
58652,1gJ3tNmdGqstNTX9FHsLrA
58653,KftGp_AXC7FKvss-ow7jAg
58654,kN7tl3W8fNGtsI6gKX1-_w
58655,4nr-pXYTCYFZyVEihV2BAw
58656,u2THoMNjQJU8eIv8AAQKTw
58657,3lgyTOyb7ouBlAQYSiOFPw
58658,uOjQJ3Tp4aHnMHq5EVDxjQ
58659,QDIayj7bwqoH-rrBfbBZBA
58660,aJRXLIBO3Ud0oKpmvnM7-g
58661,ijiuTK4UjT0wGBGP6fQq5Q
58662,SJ27iHWa1HwlW_1YRWXZcg
58663,KxXYyjxgRPMy1kdxDDKAoA
58664,TGicQ2Jbe05WIV4rDUFk-g
58665,TsPJqE3QcQ8TESztAYw0iw
58666,YlaS_HO1KG7dHKqaBgeFoA
58667,qWz2wCdxP-HVkpTb0Q666Q
58668,vufXnNdvRl_Y0wAj_wLzOg
58669,oma7pNnDYI1D9k7ZywvT6A
58670,DX7UvqlJqU2_dt2Nn6mMHQ
58671,OxBZqeYH5xuusEPp9ml7-g
58672,_B-iMyCxdIq53CIMIFq5Lw
58673,AGg27NeUXbVDYbRHojF7Rw
58674,TxYxXvC5RcRRCYR6rbJgEQ
58675,-Z1x1qX_wIIckLkY7G__8w
58676,uYkmMeWMAiFHcEQOEIGzWQ
58677,hG8GNWkp19ZMJZ9Q55Hd1A
58678,l9PEswjyG6P2fDN2wkbhGw
58679,zAxWNkDWBvgNfIwTAyCBMw
58680,sBb9aReu5r-Tci_x1J_EFg
58681,QjPk-rOqaiWlZ1KQeJpQ2w
58682,IP0Qfiac2Svetpf8VxgYGg
58683,j8-JiUH4jTG7BHGNZhUscQ
58684,aJI8dpC5QNnCRBFOACxUeg
58685,Gcm1Ob02cfVWlupegB8uQA
58686,1PdNNw8t1puMQ3qL-4VjtQ
58687,h4_bqKZY2drAHBBRJPpPgg
58688,rZvy8V52zR2_2Jt-_WsvzA
58689,s9tq4ga1rbwULIq6O2nGVQ
58690,xxL2_-oExRCwKs_Nyr0KiQ
58691,0lKJ_pClGH_ribos6kPeGw
58692,-ZHahMua4PlDxXTuxSbfmw
58693,CCciHhF3WcrkG-P_NpLi_w
58694,g906ci-hbPKb6nNCn2CGfg
58695,dj7xzPvmibMFv4zVOe3bLA
58696,G4AF4omgseJxPQlvs7-RRA
58697,VJ-iPgrf8lgvkV2xsNot1g
58698,c9yO7HdRWzi90oLuJJkb5w
58699,c1VW6jJqKf_KJmc15fq_sA
58700,z-dPcrtw4IW5jhogO1N36w
58701,-mcTFLh291MWYECT2bAr3Q
58702,2pov9KtQBTChfCoJ0IvU5A
58703,evLcrhmy_CGYRL7treQCNQ
58704,Af7NWqfoTszSyyuMRU6few
58705,Un3CiJvJBQWUOGA0CJblYQ
58706,ZB_0oqA2VEt5otrYdxEyWw
58707,qjkxF-JjH3JW4hlftSq7KA
58708,h_gdl9cq1CFKcKukneRdVw
58709,mqGtDoC2zgjcRZJ79iiBJA
58710,jpR_VhdeI4K6k7hle806GQ
58711,KISVq91dUQLa75m8IqY66g
58712,-FRHYI6doGCjIsXiKHkUqw
58713,oLgwzHLFO2yK66au_ZCfoA
58714,T_dAeyp_OLm8GuyKZL97Hg
58715,iSRi-jopW2N2W08D4TdqLA
58716,MxwBFQoTbNUiyv0NF9KqKw
58717,D7zxhzUgeZhdAYvQXKvkFQ
58718,yjcIKn2T2QY_DjXWACsAFw
58719,NeAd48Rr2monn9af9vY-KQ
58720,zQJCDTW4tgFzNFUTjNwmIQ
58721,Hpud8V6Bt0PHMqlpxa1cHg
58722,1CTNhKEqGbmG5r-sBbDoLg
58723,fNcfrZnnJuTfQc6UPR0xYw
58724,OnJVmUnu6ZoaA2X4K863wQ
58725,Z914Oe5258AewDqgu_ZC7w
58726,4TDMSTCQuj8F0WjxJWOkGA
58727,UVYxBJITEqiM1BJWbfUYMw
58728,mZ79nejCIiqt8lC1ho_lLg
58729,iGwzEF0wdkcv2n9N4vTCgQ
58730,qULlOA67_uqSAGmCqfoG3g
58731,gHPS6jy5UzfVUDLUE74Y-A
58732,aCyfEcvnkLym_DntklQOqA
58733,ItmTAwIBFExWFAmDXnZxBg
58734,Wu9lbVopehYmNXhJ1dwBfw
58735,tczpJp3w747zauLES0Ic1w
58736,ApdJ2sWOqkRP2AHrfUudpw
58737,M8zSUNVdmnbe0atQHQGCIg
58738,YOpumwXWBhv31NQMd6p0jw
58739,5IBuPtV3XRE4jVxQgfMn0w
58740,pTy5tFm9y8uzMjXhjWweFA
58741,7ZcA6w0UCRmeEjN2nyeYuA
58742,fzAAOgtWyf6z6GqGHmyIbA
58743,JIxBx16Q1NqglA5fC6FNLQ
58744,UlCohtTMMbT_sIblP-Pd1w
58745,lmej9x_9vxO5zb2B7GCZ7A
58746,IKvFWy5NdXeHv3JIcVHQCQ
58747,1PMiPHFajYC8cPs89TGwIg
58748,vaHrFZME6ZfNQsvHau_zXA
58749,ciEb2GwhikNUrdggXE9-Pg
58750,XivGJBspUK_LWVRyp96EBA
58751,6yViIhBe4Qd60a-GCDbm5w
58752,4wtmXopdtZlaIkSBNjvCaA
58753,IgYsMdOF966ROpFT2KEBwg
58754,Bcr1rVZLWN_6azP0KL1Qug
58755,M7e_eW4DMg5TrykI9ZJx6A
58756,P7f8_zKyP6uOBdj9vbQpzw
58757,2OXCAbz3x_MrQSYj1zarIA
58758,9VP61EFCI7kXo5CU72Gmfg
58759,mZvYtGFz7KK7PS8etxn2rg
58760,EH2yDg_E61zwl-e19XTiFw
58761,ms-7B2m59FxVGc8FMOYgAQ
58762,k6LXl8cEaPzpHAAkAnLy5g
58763,jmtDnQIeTgkjbGgazIJxFw
58764,e6f8CiTLhFbcG3akdyNu5w
58765,PJtI7vmojLrIH1qvFrFZkg
58766,niGe9qqepMcewft8_g_zgA
58767,VTOeRnkozjB4wLJhWhS3BA
58768,l7kmRbj_GkR1hAET2b6XXA
58769,7InWIK6qaOO7V8hH23l4Yg
58770,HY640rEsuTj_E8bWzMP9yg
58771,dMKI1fTqzWvDvL6KZpvsnA
58772,_-pljHy_NUTTdd4dQBL-Yg
58773,sTj4jW7ZThn_ou3-1rKYaw
58774,blmKbtnUdNQ2ZlzXDBVC1w
58775,Mv7SR-W8vrTF_dfL6OMhyA
58776,Zxzq4lJGorYcwPRcTN8CqQ
58777,FV3h0iYZ-jw9wWnfPrxzjA
58778,-Xxbm1tA093OrErL_MIk7g
58779,EqZhhuEpZawghU7MNazL5Q
58780,g-AlowbYwjKP7aZeZAzl3A
58781,wn5e0dymfYXHqX4FiMTDCg
58782,lrNGRk9qmptB8p1yz8jpVw
58783,JmD-3ceuZ7Alieh1LB_nDA
58784,gjT2w0DUt5RTwvIf7sD35g
58785,O-k86O0GnQgBn9KxUiE1iA
58786,uLhNw_wdIcM8dk8kUkQzyg
58787,jpNERPfZ8FEd1KulNCpz-Q
58788,6E9KjyDAdL_vDQCWwhj_KA
58789,ISQE3oqDLsWjHV163LbsEg
58790,dhTUTg9ydZ4yktEDMoPKoQ
58791,6CSM6ksozUMCKh6uyMEbQA
58792,0eRWVcA5OYfuzlSj0eMy1A
58793,CxkFa1U3P3EwlhHeatQNtA
58794,dOOvB4HW-b0mWDpcvY5h-g
58795,XzbIqqa54DSbjZu0O04lAQ
58796,NJaR_2hke7NNAC6l1Ohr8g
58797,ulbFhc8_c-AbMtxx_luAkw
58798,N2dOYDp9aKOBxyO2esgrgw
58799,amq_E2C8Naa-iJp4eYMK-g
58800,tziMbE6ebAQPjoSzXqKVTg
58801,6NTEbrpMMfZydHUE1VoSQw
58802,YiC0EMpeXFWWwhZQLgilGg
58803,DJOmZbRs3CxhRrPqzFpGpg
58804,KwL7F6vphwFlultFEE5SDg
58805,I8qJja9Cz6PYjQNj3_pDRg
58806,B2NFp34xX80V8Fq5wS5vaQ
58807,0uUPOY8lYNkxoY0NVBCDHw
58808,OIyDK3Q1GHfJonlRtzXW_A
58809,sTXov85GaVI1zO4I0spqnw
58810,fk9aSiI6CBpPC_kIQf6iyg
58811,YTbGUbE8xXl7Hw2ncuBI_g
58812,xdtJQYjoohuvzfZXiSEgRQ
58813,mLjIVDt9o2Zaohx0VYVfPA
58814,5gGLaMLatEP_Cm3y_Isdkw
58815,kwkePhY7Iad0Yk5b9tyDlg
58816,zzu6_r3DxBJuXcjnOYVdTw
58817,nDxRBNjEywNUd6iGRcmkzg
58818,O15-wU-3ocDydJGDikCFyg
58819,ylU2tt9JXkZNN4SF_UnNMw
58820,PFDMmyU6FL4H1zkvIWMHXw
58821,oLawoBd5XG8-56bYZHk1aQ
58822,YOdGWNE5nl73AUoWpFvyIg
58823,0-7N3z_cb3Z1xMGDrbez6w
58824,woUoLqokb64BjboGKbRczQ
58825,javW5SlkGjEbynYd_-EfLA
58826,wbrq09Qz1VAHiPaPkfM1kw
58827,v-gpPmMYAX7_wCw0A6qYtg
58828,lPOqyX-1xnmzCOUaGk6zdg
58829,bAj2N3USGLQpNCjecCfdyg
